replicate	mu	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_037	7.318392384541206e-05	3.8716279371586926	0.06508561123699419	0.1406175822280982	0.5524465493404228	0.24185025719448483	1.7194759414197052
sim_038	0.00014268328902744006	0.5930177016001669	0.33312444162569355	0.2961866717969647	0.1642356249583778	0.206453261618964	2.622868733041367
sim_039	0.0017867723920618052	13.426712783261097	0.03634963537054236	0.04589447687645052	0.1643752143991777	0.7533806733538293	2.221926212105107
sim_040	0.0013155741941929054	5.200046589636911	0.10952061991955063	0.42267793380923996	0.44433594188296127	0.023465504388248033	1.9987820468648618
sim_041	0.0034777606839023487	0.21161954460384122	0.6378958108893577	0.04322069898630067	0.030199670286328296	0.28868381983801344	3.3954499132523592
sim_042	0.0010452736982903322	1.5432724462206355	0.07080244207320609	0.3196910319493525	0.0008256041734261545	0.6086809218040152	2.0400585319880937
sim_043	0.0012671816792015032	6.5388727574579235	0.22157760947379398	0.0934128810230077	0.1774972264933421	0.5075122830098562	2.646607109690994
sim_044	3.7821496835665744e-05	22.965274449244298	0.3147879810235099	0.41031966014107574	0.001012028817521766	0.2738803300178927	4.674735991015659
sim_045	0.000475369932866485	7.261702461113241	0.23123842507062503	0.061214400094555664	0.5443440418315071	0.16320313300331213	1.97502436415855
sim_046	0.0007709453290054675	0.14041097296974756	0.146073327290433	0.22490109724109555	0.5691300894559869	0.05989548601248461	2.125970117010386
sim_047	0.0007835227710353796	91.99275899861807	0.08045500197580509	0.15481240313824146	0.3012537609611599	0.4634788339247934	2.2250698361647396
sim_048	0.0033185937833129894	2.905151797110575	0.28502038497635923	0.131375933092615	0.1132630498952824	0.47034063203574344	2.522829779325722
sim_049	0.00016813438125102664	3.3061192403522712	0.22228955093557065	0.10376726235535087	0.07161593538426775	0.6023272513248108	2.488691189152917
sim_050	0.0015388288973221037	7.2508617921383465	0.4933834353881853	0.2992185918235291	0.12250817868802322	0.0848897941002623	3.40839182241068
sim_051	0.0013797290537874594	1.3648145407736705	0.08184223160341858	0.7205531546256145	0.02393102956212696	0.17367358420883997	2.662515451501291
sim_052	9.223679976741878e-06	4.814602167282998	0.19294329346304173	0.28148915260620827	0.016803160691234505	0.5087643932395155	2.732668080536277
sim_053	0.00010074062715122445	9.98357017895806	0.46396009044091585	0.032916883548988064	0.1350189664604341	0.368104059549662	2.339575513165792
sim_054	0.0018658633059861491	2.1509474998041664	0.44772988367380123	0.4450941220893957	0.09377745893274302	0.013398535304059987	2.6050027792149213
sim_055	6.157966499310392e-05	6.990034303356974	0.37876082808389494	0.13045333431688647	0.3139895427970733	0.17679629480214537	2.2754453913180717
sim_056	0.0011187715691523355	7.013190433984927	0.05549265746074171	0.4532819230987886	0.2425620315814542	0.24866338785901546	2.460067617751477
sim_057	0.00021388552200554887	14.761783487486314	0.26292737778918146	0.14358402856482494	0.2102460554452127	0.38324253820078086	4.54273485452345
sim_058	0.00021962566742973226	6.077914774576518	0.20303754409267422	0.35933585593387096	0.05233538288286191	0.38529121709059294	3.346200176201131
sim_059	2.125294997616294e-05	1.2529395681689097	0.17546752324654316	0.361351542548349	0.36161455207033183	0.10156638213477605	4.429184275023838
sim_060	5.803982648371705e-05	52.64753156683098	0.2182370627487265	0.7231939278325679	0.032204564310033684	0.02636444510867182	3.0802927983480424
sim_061	0.0020933873390216783	0.34841772364272067	0.32890708585982914	0.36046697716059006	0.2179723973498464	0.09265353962973448	3.294331670247159
sim_062	0.0009315493302049974	11.277786838770801	0.640068313645883	0.08120947214493755	0.014144574015055228	0.26457764019412416	2.301087819316886
sim_063	0.00017077270044241595	4.017066757453217	0.2554627632968037	0.6986079869508343	0.028518826023697826	0.017410423728664363	3.967962191051204
sim_064	0.00022069130851354803	4.239152961606092	0.3790380875961929	0.5159865419183335	0.04814374514473211	0.0568316253407415	2.5004107820954835
sim_065	0.0006792861346111334	6.6997405652707345	0.4500938362130367	0.06129861039779783	0.4018957728281804	0.086711780560985	6.276238194150415
sim_066	0.0017527841591428522	12.396719097232161	0.26677875267357926	0.18382002556214339	0.08435401869654142	0.4650472030677359	2.62187280564257
sim_067	3.934691938611391e-05	1.3200084793214304	0.4078791495739708	0.2614653220098393	0.29688361361913035	0.03377191479705947	4.605092827804064
sim_069	0.0010141029379596115	0.2393052562306317	0.28462900772112776	0.4768876962634725	0.2085646780195314	0.02991861799586827	2.1904481797079245
sim_070	0.003218686007609059	1.9159663946165355	0.19063474319713516	0.1859022644912767	0.19241820787098887	0.43104478444059924	1.9988250687587588
sim_071	0.0014209371057286408	0.9341398605193497	0.11857540732611903	0.7996708412569571	0.0329295172779911	0.04882423413893277	3.8304512441685974
sim_072	0.0008703995411012932	0.8103495576431246	0.3061877769247038	0.2708050771050657	0.15083927509852965	0.2721678708717009	4.799274848051434
sim_073	0.0008490740887207706	11.545074263199478	0.18197306275449743	0.34004819907655004	0.2590171628663796	0.2189615753025729	2.528729821327664
sim_074	0.0028505240800727606	5.960986433474214	0.07419145410702613	0.3244341946550085	0.22289030184062467	0.37848404939734076	3.0442563044677806
sim_076	0.002080877823299339	1.373487767937381	0.04012290067901617	0.08283587182401006	0.7723875226680075	0.10465370482896641	2.769658703886095
sim_077	0.00014122011620765744	19.950700925148286	0.449635490015882	0.13073058419473857	0.38270387426254315	0.036930051526836184	2.328570639777397
sim_078	0.0010928021837801902	2.450555544050088	0.22975512093304906	0.3979708050481176	0.26693070952615117	0.10534336449268224	1.3235178303973052
sim_079	0.0008301498530477732	0.29887203598480555	0.32551224467123413	0.4976059231712667	0.1321027243498349	0.04477910780766429	6.602105654527935
sim_080	0.0012777319105041628	1.4574041854605877	0.08855595599090366	0.12164464370754152	0.18863819654949868	0.6011612037520562	2.2285910563922977
sim_081	0.0009470377320081029	4.500714232885252	0.26355269667885256	0.09875373362751312	0.16761400411171648	0.470079565581918	1.9992608035669082
sim_082	0.0009527123400602242	0.6309453608787068	0.10157179292264164	0.5190881616590949	0.05928791142974214	0.3200521339885213	2.1047459623198312
sim_083	0.0006446497398699538	0.3031547446651077	0.22001204679427713	0.16917510684066206	0.5919048771299636	0.018907969235097386	3.0735513371550702
sim_084	0.0002547447281425058	15.521416997890746	0.23355970435140722	0.1490330389507273	0.014015817222214112	0.6033914394756512	1.9618375589226045
sim_085	0.00012243976796028267	0.9420118553992891	0.3001933464279644	0.12626007084540586	0.011591376831954058	0.5619552058946755	2.660406348334586
sim_086	0.000496550654417995	6.979781825100711	0.09806932909704703	0.5011083854086783	0.12239642783737109	0.27842585765690353	2.3364448866009253
sim_087	0.0007122841616259657	1.2917827388196585	0.5011462502656981	0.07581676660979192	0.0007990064730874515	0.4222379766514226	2.8512259105032425
sim_088	0.0005278577600444488	5.341915964564826	0.07632422961891544	0.6381143566506218	0.030646199907880648	0.2549152138225821	2.2879969086763197
sim_089	0.004410187765795298	1.684884687934322	0.1003073188999425	0.05741391893457523	0.19161655529364371	0.6506622068718385	1.8675522106424094
sim_090	0.0011195759073715456	0.590915772939582	0.0030540333533073585	0.05825693013528243	0.4175341913474904	0.5211548451639197	4.860660966090974
sim_091	0.00021406165385838075	2.8980827083431215	0.23012759141879616	0.6673190404827288	0.02901222572357874	0.07354114237489646	5.000621149221331
sim_092	7.931158847057114e-05	2.548490225264734	0.03977082407975399	0.008577181002305336	0.502436416542781	0.44921557837515963	1.888803854199877
sim_093	0.0006832870136493123	1.1806060434396295	0.24078249832599408	0.10625610336187909	0.6185961857669187	0.0343652125452081	1.9623909717292074
sim_094	0.0005818375696082459	15.454024306768513	0.2790633179131153	0.31320596219044206	0.35522337555832517	0.05250734433811746	4.29415339280541
sim_095	0.0006328598050036627	2.353430931165709	0.41088769985540063	0.2007936716054254	0.1403551884413632	0.24796344009781082	3.4390072640399634
sim_096	0.0008401500901367156	5.981776586453928	0.07550749423200394	0.2292466821577981	0.3415843291589088	0.35366149445128925	4.743725673668033
sim_097	0.00010796868956486915	6.775844824150702	0.28251291557362984	0.17949966913076504	0.24079568447790245	0.29719173081770267	2.784814660598217
sim_098	0.00026910639051754806	0.42071092919434694	0.3959170387451314	0.16295424611007223	0.39161997263618953	0.04950874250860705	2.164722213447391
sim_099	0.0007605623116668348	0.3680330634111501	0.2710152266914904	0.1930454240671296	0.024608148529560555	0.5113312007118194	2.484320857380521
sim_100	5.961679993570628e-05	0.37927545110360433	0.10079739606064109	0.38697214634725174	0.02296559860677241	0.4892648589853347	2.0469798327223074
sim_101	0.0006391346788110612	3.472302408018446	0.0884424279100863	0.5218562974660613	0.30136452346760406	0.08833675115624834	1.822439114982215
sim_102	1.747571756843914e-05	2.2590985703977693	0.38543117089933676	0.2559704854441849	0.2789075022618363	0.07969084139464222	3.9449871431947265
sim_103	0.0010851644297536454	5.1788559471035835	0.3741208759671103	0.36418431393168693	0.22586972714825082	0.03582508295295184	2.0831594416023465
sim_104	0.0024228726133604522	2.0407370862792265	0.3225288859830099	0.26485557553221933	0.26541864330593684	0.14719689517883386	2.2161927629454143
sim_105	0.0003661950599455576	0.5998079430259508	0.3886921901945419	0.5145563262804141	0.013930884855576881	0.08282059866946703	3.34633065910233
sim_106	0.006451243900280349	1.075420159450731	0.18162208468433458	0.3770899501809027	0.08759065010308463	0.3536973150316781	3.0659683806509834
sim_107	0.002588826991985384	5.87712585869212	0.08396856081416743	0.13347747320459252	0.5940451314192375	0.1885088345620026	3.9249965626324785
sim_108	0.001477436536117994	4.336207400385831	0.2122461087542944	0.08794134078478036	0.6260818331826922	0.07373071727823305	3.1881195908622275
sim_109	0.0005719358731705232	0.4924507301784251	0.3124976306663617	0.05124878505219726	0.10598592978239434	0.5302676544990467	4.667420105741477
sim_110	0.0005553219441907799	14.88806907280965	0.15260385561502662	0.15938247005473014	0.08770609315889198	0.6003075811713512	9.299541394075899
sim_111	0.0003883916158898362	1.7329718438226396	0.5071191329830662	0.24649633116800013	0.0545837093825908	0.1918008264663428	4.842271428540664
sim_112	0.0011393937559811584	6.868191067914468	0.2899084851026234	0.029039124763707312	0.15963299019557647	0.5214193999380927	1.837606102245875
sim_113	0.00199186674932843	1.9167101799235935	0.45454035980908863	0.23023048518627862	0.11078700768944498	0.20444214731518776	3.127714797596559
sim_114	0.0025390007138566774	12.17073695392048	0.14278672999803443	0.4551188559780498	0.030354435538321137	0.3717399784855948	1.8593374317828315
sim_115	0.0018591640873054844	3.6609327002017706	0.14411487764295527	0.3302045224975278	0.1412054438041689	0.384475156055348	2.18899891183233
sim_116	0.0006875320437861478	4.557849405006141	0.26440073922565377	0.14044640189727134	0.21342816585700594	0.38172469302006884	2.956676323298165
sim_117	0.0019975868192002753	4.39887506139859	0.4747646422155324	0.2823409580262499	0.20976778160758602	0.03312661815063175	2.161372469422618
sim_118	4.043898707063026e-05	2.673937427169217	0.09517504069411226	0.1351276031193274	0.1728180020595266	0.5968793541270337	2.171809664282522
sim_119	0.00017737305135730929	8.860806029459951	0.6579702951570927	0.13983141995144666	0.07533349315085125	0.12686479174060933	1.9061837760855251
sim_121	0.0006673911200303089	8.064901445960919	0.6690249329957738	0.04201343465083998	0.13224437088556668	0.15671726146781959	1.8152926497360908
sim_122	0.0004065991851543464	1.05492027856793	0.273723442806813	0.21901710816707093	0.25409442043103014	0.2531650285950859	1.6332991994517354
sim_123	0.0012175229658728602	2.413309366492534	0.1799452325253959	0.7643158831943505	0.05494333710276662	0.000795547177487132	1.6260704814763123
sim_124	0.001041701184813555	3.3201867368789455	0.5641254417114581	0.14357492306295078	0.21084692505697739	0.08145271016861383	2.185001216437108
sim_125	0.0003606799772699038	4.57353981892963	0.545051587980073	0.20049830112461495	0.25021760901373047	0.004232501881581519	2.592090035129455
sim_126	0.0009928015786054123	0.8767005995284615	0.28028193204966395	0.03736106738691096	0.4072294229413986	0.27512757762202655	5.268604396550439
sim_127	0.0005722106995986341	18.424940894952137	0.6296578614030455	0.313585537474066	0.04942542765086283	0.007331173472025836	2.035294842555627
sim_128	0.00047000766257067106	0.44674639635652336	0.4068563384821608	0.013683503193388489	0.503662986536866	0.07579717178758447	2.642527166961958
sim_129	0.0013773953957491483	1.4432063663467238	0.05205775260910231	0.34020076043625125	0.3013834060602736	0.3063580808943729	2.3600651488702824
sim_130	0.0011506735554173287	0.9578975673264365	0.5064796555008	0.2518157449364863	0.19281286020354063	0.048891739359173084	2.6492028961174694
sim_131	0.0005951380338847799	7.681427720968992	0.24624968577962844	0.5045223041791712	0.2195394617678816	0.02968854827331869	7.330041490796861
sim_132	6.189353547852461e-05	1.0395913667960974	0.821747574024408	0.08057168678396083	0.0629927653912581	0.03468797380037297	2.0981284260586603
sim_133	0.0003117643404995681	6.3978930868712185	0.2216070593970789	0.365768706439634	0.049469493270915814	0.36315474089237126	4.3448353832383
sim_134	0.002648659897156309	2.716686100111383	0.16863079369844375	0.2536632533736158	0.38178030144916564	0.1959256514787749	2.903995515791139
sim_135	0.0007167401096769604	114.29630473115007	0.18978549614006032	0.32737228460452483	0.2937031564143785	0.18913906284103624	3.74688971608916
sim_136	0.0004172403060752289	0.4618625711583403	0.4873489067825722	0.1820436269059703	0.1808146674226361	0.14979279888882133	2.040289404125529
sim_137	0.0002832445998855393	5.293462284643963	0.6744050694868376	0.20538254361362596	0.09426048593109747	0.025951900968438947	2.419098880634706
sim_138	0.0018167977486424783	4.8108232824374815	0.1189044187881114	0.537646400190717	0.04405936553926313	0.29938981548190857	2.472032344327676
sim_139	3.822710782580094e-05	1.2853547006681838	0.2400750154455231	0.08585342648837649	0.06152778578928858	0.6125437722768117	2.201762585616507
sim_140	0.000777498345527419	22.641046774544083	0.5998912957204212	0.1515433888439044	0.19414699977070002	0.05441831566497427	3.0079881993534707
sim_141	0.0013967820657418827	3.553198210009587	0.33074199384630176	0.451441296617544	0.019731512311799683	0.1980851972243545	4.093348890236429
sim_142	0.000787605723948581	3.015490441027444	0.006456628385021442	0.520806812336356	0.23372222779901816	0.2390143314796045	1.621741655845979
sim_143	0.0008315050014515501	11.531433420260473	0.46945060316680787	0.015839485767344317	0.23031426886057904	0.28439564220526886	1.711503301321476
sim_144	6.16727548094217e-05	10.295608574612567	0.18406302245161096	0.6741666306530395	0.028182513092372685	0.11358783380297689	2.132765040470917
sim_145	0.0009660501571632029	0.10402293823711929	0.6749488583127999	0.13845292320608896	0.15993624563484896	0.026661972846262087	3.713881806503357
sim_146	7.494801474833403e-05	7.655444589514314	0.7891431101130484	0.1273816815689867	0.04040210680321434	0.043073101514750585	2.5431579796304136
sim_147	0.0014287897538495212	0.3899050833157224	0.08758251090320934	0.054382407915659195	0.5030874957644553	0.35494758541667604	3.020912248055404
sim_148	0.0002521404701393228	5.457739573473778	0.18582876104270718	0.07973971760139027	0.6292536710477725	0.10517785030813015	3.0294554363800774
sim_149	0.00029835792627815446	0.653105762898128	0.1099122674973725	0.6835024895547123	0.1270667880384027	0.07951845490951258	5.376581410016944
sim_150	0.0017012413022480376	0.9860195610198709	0.033093870582996	0.07888294935883701	0.19431133335476394	0.693711846703403	4.63491092874795
sim_151	0.0008671698784089624	0.8349756803264339	0.1490110540181996	0.38089328928935573	0.11108669215187866	0.3590089645405659	2.2488840542270405
sim_152	0.000998772975231647	5.279119876576799	0.7254207575489021	0.1023523732215879	0.10006764511264982	0.07215922411686024	2.1983200499328532
sim_153	0.0003002654843657558	10.354086294113976	0.6706845738273985	0.017847748958662642	0.08676011521335306	0.2247075620005858	5.822021831567935
sim_154	0.00223872616503224	2.0442308354811187	0.24508443681297495	0.6141724965691723	0.1135563966300909	0.027186669987761886	2.640873018161116
sim_155	0.002209717107694789	0.14313947612573943	0.1421764014203773	0.025158131532110703	0.3164698824230045	0.5161955846245074	3.34605086705585
sim_156	0.004987848072204469	12.965497549194017	0.12394678789476067	0.3704579637567822	0.15615074008341265	0.3494445082650445	2.470124391471912
sim_157	0.0008220773031750831	1.1206170612603772	0.26372064379079996	0.6125270183109176	0.007271889232423949	0.11648044866585845	2.412255712670696
sim_158	0.0011917585918541865	3.617281625209863	0.006047504632511819	0.3939124990717423	0.5766267786483621	0.023413217647383792	2.7246658314210976
sim_159	0.0008310810914763799	7.190984412768045	0.1609070126978029	0.04375502877256051	0.593250970563792	0.20208698796584465	2.576063184996571
sim_160	0.00143712082943301	2.944977579962484	0.30650442213083956	0.3265576548507306	0.101889821420312	0.26504810159811776	1.91238369591506
sim_161	0.002010618060588415	0.2098592618960054	0.1914907326333135	0.6833370198104607	0.11790329199839555	0.007268955557830302	3.0956897537112975
sim_162	4.9937207688361985e-05	0.8469644866925427	0.19354539260854609	0.06751526561513999	0.5557395215988368	0.18319982017747719	1.9332485598786109
sim_163	0.0011802254686995625	0.8884903854354259	0.19562830000872747	0.49949815016899457	0.01930778314352017	0.2855657666787578	1.8887648445767722
sim_164	0.00018209780740658505	6.151473053225266	0.0647871435869144	0.5419125307867192	0.23898696241156636	0.15431336321479988	3.96996854780192
sim_165	0.0018763552753347527	1.9119982378461822	0.1970246922609623	0.057965410751705713	0.02024363281769285	0.7247662641696392	1.729270314328248
sim_166	0.002700623933345055	1.7653946177514406	0.06250347993829583	0.21432815204828812	0.6368436422042988	0.08632472580911718	1.6781538881063232
sim_167	0.001796021554703662	2.628830365179218	0.34805984872395357	0.4089316007555388	0.04456900510572683	0.19843954541478084	2.671761924631418
sim_168	0.0011706269366316808	8.618241343322756	0.2238860591204507	0.16896714702680515	0.19618204269696088	0.41096475115578324	3.3027489913190102
sim_169	0.0005398383931860123	1.2914117143101644	0.5165390721782545	0.006601823708853587	0.29441440158902876	0.1824447025238632	2.9334039661070515
sim_170	0.0019425581244724057	3.910762130346979	0.33777873354709387	0.5282718320219092	0.0192058618795044	0.11474357255149248	2.0231969032951764
sim_171	0.005025794592063384	1.8868162461614677	0.522903962893509	0.15340297609193382	0.1445838728347742	0.1791091881797829	3.314597258912748
sim_172	0.0009902748742719374	2.77369308305555	0.5296354906401408	0.07417147849049256	0.3347041761017116	0.06148885476765515	2.213417370364345
sim_173	2.3488861472983973e-06	1.407407936329535	0.30732288613721903	0.05581579748562899	0.09681050796782231	0.5400508084093296	2.9944685747016644
sim_174	0.00048409869954366786	5.190934039564429	0.08677244074558256	0.1382068536887525	0.44639515778078304	0.3286255477848819	2.715182490940544
sim_175	0.0028738006534035393	2.034376934750755	0.3229137215881916	0.44706814898705666	0.04954231586220768	0.18047581356254397	3.085118288078317
sim_176	0.00044277097696876846	1.2312331938711727	0.08654403715179222	0.15311214250060667	0.12296797571724795	0.6373758446303531	3.0571605471286
sim_177	0.0004486173200557494	3.879228311991638	0.17442161857823762	0.41253310261972	0.19663828806365283	0.21640699073838962	3.0136726181112046
sim_178	0.0004659582740992176	4.55648499177964	0.05544642182469831	0.6396219097112055	0.023959826114613548	0.2809718423494826	2.8052988599277917
sim_179	0.0003188175899336027	8.745872831280218	0.01215114491542792	0.3789523346256076	0.11049885485705044	0.4983976656019141	7.409188967000508
sim_180	0.0013264327145327728	23.492760876243803	0.13323540219703234	0.09932719615137997	0.7233858984422447	0.04405150320934323	3.055403895907658
sim_181	0.0009654499633529761	1.3350356013563753	0.2684407275521066	0.3241879985197271	0.27608521026127647	0.1312860636668899	3.1285133016655164
sim_182	0.00034949163306616395	6.639261061546796	0.29266365701957064	0.4805405020657538	0.20209287266653697	0.02470296824813843	2.7914768914583217
sim_183	0.00015152769836787334	1.3671811847807214	0.10073987083787135	0.14236141609982625	0.06038172409780735	0.696516988964495	2.1846524461977
sim_184	0.0009367402017104125	9.250242088008434	0.8461792941464892	0.06587398171982395	0.016512510833974637	0.07143421329971206	2.3319599230500714
sim_186	0.0008761109636892025	3.610797783672845	0.3194394996955045	0.0685567243359595	0.5280511068248211	0.08395266914371485	3.429219455140454
sim_187	0.002749089960085285	0.6419558868510576	0.09849656635416834	0.247438272407808	0.05584282932779893	0.5982223319102248	4.049479551919136
sim_188	0.001368252690109601	6.237779619726012	0.12113031265286892	0.3590891643241477	0.027975727548554076	0.49180479547442923	5.09831686693514
sim_189	4.948633357684427e-05	8.37943636766651	0.04197285449338003	0.13927959876370521	0.30869843264541047	0.5100491140975042	2.0307155424021035
sim_190	6.177126144878699e-05	0.5610602819757888	0.4025845069756767	0.4117616911317415	0.1525556276789274	0.033098174213654255	3.9403506898793177
sim_192	0.001167618128777734	1.3381565083030147	0.11987899431496195	0.8315042218960618	0.039003421991493	0.009613361797483327	2.6566691480505877
sim_193	0.0003366892971926085	3.3439849355854903	0.09813604059045049	0.04728735690372086	0.13447465465855704	0.7201019478472716	4.115729315873604
sim_194	0.0017496892664813734	0.4096834889314925	0.4196305847092336	0.38385011499928917	0.02687280852389295	0.16964649176758437	2.9146510364962706
sim_195	0.00027358864588440787	1.6979426027935736	0.07189736766974339	0.26791484014262573	0.48429475929144983	0.1758930328961811	1.5221512670238444
sim_196	0.0018956500449035713	0.22335903568380572	0.7670601636227807	0.01297774718495251	0.1898534617307237	0.030108627461543	2.311934482961779
sim_197	0.00043065874564488925	0.5805148088083055	0.041584466800835794	0.3208697938912948	0.4729608044410001	0.16458493486686937	2.069002627836408
sim_198	0.00038241920574100377	0.8429047147994647	0.2126369259711402	0.23894723004856355	0.40103324336316	0.1473826006171363	3.2324497946176
sim_199	0.0005471817933361533	7.394273642263381	0.28823545300297454	0.25218010661672674	0.45705833598064904	0.002526104399649635	3.0345132443649647
